"ID_DISCENTE,""ANO_NASCIMENTO"",""PERIODO_INGRESSO"",""TIPO_INGRESSO"",""PERIODO_LETIVO"",""CAMPUS"",""CD_INEP"",""CURSO"",""CARGA_HORARIA_CURSO"",""TURNO"",""MODALIDADE"",""COTAS"",""ESCOLA_PUBLICA"",""BLS_ASSIST"",""DS_TP_SIT_ACAD"",""MONITOR_PROGRAD"",""SEXO"",""COR"",""NACIONALIDADE"",""CIDADE_NAT"",""UF_NAT"",""DEFIC"",""MOB_ACAD"",""TIPO_MOB_ACAD"",""IES_DEST"",""TIPO_MOB_ACAD_INTERNAC"",""PAIS_DEST"""
"298343,1990,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298349,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13576,DIREITO,3300,NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298349,1998,""2016.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13576,DIREITO,3300,NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298369,1999,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,18474,HOTELARIA,3121,INTEGRAL,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298381,1998,""2016.1"",SISU,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"298411,1988,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298412,1998,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298431,1996,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,44947,LETRAS PORTUGUÃŠS - LICENCIATURA,3150,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298431,1996,""2016.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,44947,LETRAS PORTUGUÃŠS - LICENCIATURA,3150,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298547,1984,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13577,FILOSOFIA-LICENCIATURA,2910,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298548,1995,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298581,1994,""2016.1"",SISU,""2020.1"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298581,1994,""2016.1"",SISU,""2020.2"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298584,1997,""2016.1"",SISU,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298623,1998,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298623,1998,""2016.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298626,1996,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298653,1998,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,117394,CINEMA E AUDIOVISUAL,2720,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298743,1990,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298785,1989,""2016.1"",SISU,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298828,1996,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13595,CIÃŠNCIA DA COMPUTAÃ‡ÃƒO - CIN,3495,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298828,1996,""2016.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13595,CIÃŠNCIA DA COMPUTAÃ‡ÃƒO - CIN,3495,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298860,1993,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,117390,ARQUEOLOGIA,2940,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"298887,1996,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13582,SECRETARIADO EXECUTIVO,2190,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299030,1989,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299036,1997,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13595,CIÃŠNCIA DA COMPUTAÃ‡ÃƒO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299100,1998,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,18474,HOTELARIA,3121,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299100,1998,""2016.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,18474,HOTELARIA,3121,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299126,1994,""2016.1"",SISU,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299126,1994,""2016.1"",SISU,""2020.2"",AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299133,1992,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,117380,CIÃŠNCIAS ATUARIAIS,3180,INTEGRAL,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299133,1992,""2016.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,117380,CIÃŠNCIAS ATUARIAIS,3180,INTEGRAL,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299151,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"52975,1981,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RIO DE JANEIRO,RJ,NÃƒO,NÃƒO,,,,"
"299175,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13595,CIÃŠNCIA DA COMPUTAÃ‡ÃƒO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299195,1998,""2016.1"",SISU,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"186130,1985,""2016.1"",SISU,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"277243,1985,""2016.1"",SISU,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"299269,1995,""2016.1"",SISU,""2020.1"",AGRESTE,118100,MATEMÃTICA - LICENCIATURA - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299270,1995,""2016.1"",SISU,""2020.1"",AGRESTE,118100,MATEMÃTICA - LICENCIATURA - CAA,3000,NOITE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299290,1997,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299293,1966,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299428,1999,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299463,1997,""2016.1"",SISU,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299491,1995,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299502,1998,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299517,1997,""2016.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299598,1998,""2016.1"",SISU,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299616,1997,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299621,1989,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299627,1997,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"274243,1995,""2016.1"",SISU,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PARDA,BRA,PASSIRA,PE,NÃƒO,NÃƒO,,,,"
"299652,1998,""2016.1"",SISU,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299666,1997,""2016.1"",SISU,""2020.1"",AGRESTE,118100,MATEMÃTICA - LICENCIATURA - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299710,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299715,1997,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,AMARELA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299762,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299769,1996,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"299779,2000,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299781,1997,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299788,1998,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299837,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13579,HISTÃ“RIA - LICENCIATURA,2830,TARDE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299838,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299872,1996,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,80088,DESIGN,3120,INTEGRAL,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299872,1996,""2016.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,80088,DESIGN,3120,INTEGRAL,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"299941,1998,""2016.1"",SISU,""2020.1"",AGRESTE,118092,ENGENHARIA DE PRODUÃ‡ÃƒO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"299971,1997,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277078,1994,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300038,1980,""2016.2"",SISU,""2020.1"",AGRESTE,1321439,COMUNICAÃ‡ÃƒO SOCIAL - CAA,3030,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300052,1996,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300073,1996,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300101,1999,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300140,1995,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,1192307,EDUCAÃ‡ÃƒO FÃSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300140,1995,""2016.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,1192307,EDUCAÃ‡ÃƒO FÃSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300179,1996,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300198,1998,""2016.1"",SISU,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"300204,1998,""2016.2"",SISU,""2020.1"",AGRESTE,1321439,COMUNICAÃ‡ÃƒO SOCIAL - CAA,3030,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300229,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300236,1998,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,MANHA,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300239,1997,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300245,1990,""2016.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"300245,1990,""2016.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"233156,1993,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13618,QUÃMICA - LICENCIATURA,2620,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,ABREU E LIMA,PE,NÃƒO,NÃƒO,,,,"
"224066,1993,""2016.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13618,QUÃMICA - LICENCIATURA,2620,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,ABREU E LIMA,PE,NÃƒO,NÃƒO,,,,"
"224066,1993,""2016.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13618,QUÃMICA - LICENCIATURA,2620,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,ABREU E LIMA,PE,NÃƒO,NÃƒO,,,,"
